,Date Local,County Code,State Code,Site Num,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
8683,2001-11-10,25,6.0,5.0,19.782609,47.0,20.0,44.0,0.016583,0.04,9.0,34.0,1.367702,1.9,7.0,12.25,0.969112,3.8000000000000003,21.5,28.25
8696,2001-11-11,25,6.0,5.0,16.434783,34.0,3.0,32.0,0.01875,0.034,8.0,29.0,1.6863355,2.1,10.0,9.0,1.3262685,3.3999999999999995,2.0,31.25
8709,2001-11-12,25,6.0,5.0,12.086957,38.0,8.0,36.0,0.027625,0.041,9.0,35.0,1.1742235,2.0,14.0,6.25,0.691214,1.75,8.5,10.0
8722,2001-11-13,25,6.0,5.0,5.043478,14.0,17.0,13.0,0.02725,0.034,8.0,29.0,0.5829195,1.7000000000000002,1.0,8.0,0.321377,0.4,8.0,6.5
8735,2001-11-14,25,6.0,5.0,16.695652,45.0,19.0,42.0,0.016625,0.03,8.0,25.0,1.4254655,2.0500000000000003,20.0,9.0,0.9538044999999999,4.449999999999999,20.5,22.0
8748,2001-11-15,25,6.0,5.0,19.173913,40.0,19.0,38.0,0.012125,0.029,9.0,25.0,1.1965839999999999,1.85,23.0,10.75,1.0611415000000002,3.3,23.0,22.25
8761,2001-11-16,25,6.0,5.0,32.045455,50.0,19.0,47.0,0.009958,0.026,8.0,22.0,1.481818,2.65,1.5,7.25,2.955871,7.4,2.5,47.5
8774,2001-11-17,25,6.0,5.0,25.608696,47.0,19.0,44.0,0.014,0.035,9.0,30.0,0.449068,1.15,6.5,4.25,1.4594205,3.0999999999999996,3.0,30.0
8787,2001-11-18,25,6.0,5.0,26.26087,43.0,7.0,41.0,0.015583,0.036000000000000004,9.0,31.0,1.074845,1.65,7.0,4.0,1.3886775,3.05,7.0,20.25
8800,2001-11-19,25,6.0,5.0,23.608696,51.0,18.0,48.0,0.017958000000000002,0.037000000000000005,8.0,31.0,0.364907,0.7000000000000001,11.5,4.0,1.0873185,2.95,20.5,17.25
8813,2001-11-20,25,6.0,5.0,27.391304,63.0,18.0,61.0,0.013375,0.034,8.0,29.0,0.5534159999999999,1.3499999999999999,19.0,3.25,1.859058,5.949999999999999,21.0,41.75
8826,2001-11-21,25,6.0,5.0,45.173913,87.0,9.0,86.0,0.019667,0.053,9.0,45.0,0.9257765,1.85,22.5,7.0,3.0420290000000003,8.35,22.5,46.75
8839,2001-11-22,25,6.0,5.0,14.565217,56.0,8.0,53.0,0.02075,0.028,20.0,24.0,1.039441,1.45,9.5,8.0,1.7605979999999999,5.6,0.5,56.5
8852,2001-11-23,25,6.0,5.0,15.73913,48.0,20.0,45.0,0.016333,0.032,8.0,27.0,0.42761899999999997,1.2500000000000002,20.0,10.0,1.0541665,5.35,21.5,32.5
8865,2001-11-24,25,6.0,5.0,24.434783,52.0,8.0,49.0,0.01725,0.028,9.0,24.0,0.389441,1.15,1.0,6.75,3.294112,9.35,3.5,66.5
8878,2001-11-25,25,6.0,5.0,3.695652,9.0,19.0,8.0,0.027708,0.033,8.0,28.0,0.069876,0.35000000000000003,10.5,1.75,0.42735500000000004,0.55,9.0,8.0
8891,2001-11-26,25,6.0,5.0,15.869565,37.0,18.0,35.0,0.014375,0.026,9.0,22.0,0.6913045,2.05,22.0,4.75,0.7843294999999999,2.0999999999999996,20.0,14.0
8904,2001-11-27,25,6.0,5.0,8.217391000000001,17.0,6.0,16.0,0.021167,0.029,8.0,25.0,0.7217389999999999,1.1,5.5,6.5,0.5582425,1.2,3.0,13.25
8917,2001-11-28,25,6.0,5.0,17.173913,36.0,17.0,34.0,0.011542,0.025,8.0,21.0,0.39347849999999995,1.0,16.5,3.5,1.202989,4.1,22.0,27.5
8930,2001-11-29,25,6.0,5.0,20.434783,31.0,0.0,29.0,0.012042,0.018000000000000002,19.0,15.0,0.226708,0.9500000000000001,1.0,4.25,1.5121380000000002,3.7,0.5,33.25
8943,2001-11-30,25,6.0,5.0,22.727273,45.0,19.0,42.0,0.009333,0.02,9.0,17.0,0.955303,1.8499999999999999,22.5,4.0,1.8541664999999998,5.8,22.0,43.75
8956,2001-12-01,25,6.0,5.0,23.695652,38.0,0.0,36.0,0.011167,0.028,9.0,24.0,0.859317,1.5,1.5,2.25,2.5264490000000004,6.95,2.0,54.5
8969,2001-12-02,25,6.0,5.0,31.391304,69.0,8.0,67.0,0.014667,0.039,9.0,33.0,0.795963,1.65,14.0,4.5,2.7523549999999997,7.1,7.5,42.75
8982,2001-12-03,25,6.0,5.0,20.391304,66.0,8.0,64.0,0.023292,0.033,22.0,28.0,1.27795,2.1,10.0,8.75,1.8067030000000002,5.3999999999999995,5.0,34.25
8995,2001-12-04,25,6.0,5.0,12.565217,37.0,17.0,35.0,0.019625,0.035,8.0,30.0,1.0447205,1.45,10.0,8.0,0.6397645000000001,1.55,20.0,15.25
9009,2001-12-05,25,6.0,5.0,26.26087,44.0,18.0,42.0,0.010958,0.024,9.0,20.0,0.6068325,1.5,6.5,5.75,1.312953,2.0999999999999996,7.5,25.25
9022,2001-12-06,25,6.0,5.0,22.304348,42.0,18.0,40.0,0.012958,0.031,9.0,26.0,0.44099350000000004,1.5,13.5,5.75,1.2269925000000002,2.75,22.0,26.5
9035,2001-12-07,25,6.0,5.0,18.318182,35.0,7.0,33.0,0.015916999999999997,0.025,8.0,21.0,0.3916665,1.15,1.0,4.0,0.8867425,2.25,3.0,20.0
9048,2001-12-08,25,6.0,5.0,20.434783,46.0,8.0,43.0,0.013875,0.031,9.0,26.0,0.4080745,1.0,7.5,3.5,1.1481880000000002,3.3499999999999996,7.5,20.0
9061,2001-12-09,25,6.0,5.0,16.304348,39.0,8.0,37.0,0.023875,0.034,19.0,29.0,0.3590065,0.8,16.0,4.75,1.125634,2.7,7.5,18.75
9074,2001-12-10,25,6.0,5.0,4.173913,11.0,19.0,10.0,0.029042,0.036000000000000004,9.0,31.0,0.3835405,0.6,11.5,9.0,0.357337,0.5,3.5,7.75
9087,2001-12-11,25,6.0,5.0,17.304348,38.0,19.0,36.0,0.01325,0.027000000000000003,9.0,23.0,0.460559,0.95,19.5,7.5,1.040308,2.85,23.0,24.25
9100,2001-12-12,25,6.0,5.0,32.434783,72.0,21.0,70.0,0.008042,0.017,9.0,14.0,1.1257765,2.45,22.0,8.0,3.9375904999999998,12.45,22.0,73.25
9113,2001-12-13,25,6.0,5.0,32.347826,77.0,23.0,76.0,0.010417,0.023,8.0,19.0,1.0161495,2.0500000000000003,23.0,8.0,4.5030795,13.599999999999998,12.5,83.5
9126,2001-12-14,25,6.0,5.0,29.363636,72.0,0.0,70.0,0.015667,0.027000000000000003,19.0,23.0,0.553788,1.85,1.0,4.75,3.9632575,12.149999999999999,2.0,106.25
9139,2001-12-15,25,6.0,5.0,10.869565,24.0,22.0,23.0,0.018083,0.03,11.0,25.0,0.018012500000000004,0.15,7.5,2.5,0.3917575,0.85,7.0,6.75
9152,2001-12-16,25,6.0,5.0,18.26087,38.0,19.0,36.0,0.014833,0.033,9.0,28.0,0.6344719999999999,1.65,22.5,4.75,0.931884,3.6,22.0,21.0
9165,2001-12-17,25,6.0,5.0,26.956522,42.0,1.0,40.0,0.009542,0.024,9.0,20.0,0.45683250000000003,1.15,19.5,11.75,1.8207425000000002,5.050000000000001,2.5,39.0
9178,2001-12-18,25,6.0,5.0,26.826087,52.0,21.0,49.0,0.008833,0.021,8.0,18.0,1.0813665000000001,1.9,22.5,5.5,1.954529,6.0,22.0,35.75
9191,2001-12-19,25,6.0,5.0,27.391304,40.0,18.0,38.0,0.006958,0.018000000000000002,8.0,15.0,1.2108695,1.5499999999999998,7.5,6.75,2.6586049999999997,5.1000000000000005,10.0,42.75
9204,2001-12-20,25,6.0,5.0,35.391304,128.0,9.0,106.0,0.015458,0.031,21.0,26.0,0.9043479999999999,1.5,8.0,9.25,2.8913045000000004,7.4,9.0,48.5
9217,2001-12-21,25,6.0,5.0,7.863636,23.0,19.0,22.0,0.02475,0.033,8.0,28.0,0.47121199999999996,0.8500000000000001,5.0,2.5,0.461553,1.0,3.5,13.25
9230,2001-12-22,25,6.0,5.0,20.434783,55.0,22.0,52.0,0.013833000000000002,0.028,9.0,24.0,0.6158385,1.7000000000000002,23.0,3.25,1.4861415,8.149999999999999,22.5,43.5
9243,2001-12-23,25,6.0,5.0,25.173913,47.0,0.0,44.0,0.014458000000000004,0.034,9.0,29.0,0.5319875,1.5,1.0,8.5,3.1063405,8.600000000000001,2.0,66.25
9256,2001-12-24,25,6.0,5.0,17.173913,39.0,22.0,37.0,0.016666999999999998,0.032,8.0,27.0,1.058385,1.55,23.0,4.25,0.7622285,2.15,11.5,14.75
9269,2001-12-25,25,6.0,5.0,19.347826,42.0,19.0,40.0,0.016333,0.038,9.0,32.0,0.654037,0.95,21.5,7.25,1.206703,3.7,23.0,25.25
9281,2001-12-26,25,6.0,5.0,25.478261,53.0,22.0,50.0,0.009292,0.024,8.0,20.0,0.867702,1.4,22.5,10.5,2.304348,6.5,22.5,34.5
9293,2001-12-27,25,6.0,5.0,29.478261,55.0,22.0,52.0,0.007375,0.019,8.0,16.0,1.1826085,1.8,22.5,6.5,2.277989,6.5,22.5,38.5
9306,2001-12-28,25,6.0,5.0,34.818182,82.0,9.0,81.0,0.004458,0.011,9.0,9.0,0.54697,1.5,6.0,6.5,2.9416665,6.3999999999999995,0.5,49.75
9319,2001-12-29,25,6.0,5.0,40.782609,139.0,10.0,108.0,0.002375,0.005,7.0,4.0,0.25403699999999996,0.75,8.0,5.0,2.8497285,7.1000000000000005,9.0,50.25
9332,2001-12-30,25,6.0,5.0,22.086957,40.0,22.0,38.0,0.008417000000000001,0.021,9.0,18.0,0.4425465,0.95,15.0,4.25,2.0294380000000003,5.25,7.5,31.5
9346,2001-12-31,25,6.0,5.0,27.826087,70.0,8.0,68.0,0.014158,0.03,9.0,25.0,0.678261,1.45,23.0,3.25,2.186051,5.15,2.0,39.75
9360,2002-01-01,25,6.0,5.0,20.434783,48.0,0.0,45.0,0.009875,0.024,9.0,20.0,0.400932,1.3,2.0,5.75,1.8886475,7.15,14.5,38.0
9374,2002-01-02,25,6.0,5.0,22.0,46.0,8.0,43.0,0.008167,0.021,9.0,18.0,0.2642855,0.8999999999999999,1.0,2.5,3.033424,7.3500000000000005,3.0,56.25
9388,2002-01-03,25,6.0,5.0,18.173913,39.0,18.0,37.0,0.012625,0.031,9.0,26.0,0.154037,0.25,12.5,1.75,0.8615035,1.65,9.5,14.25
9402,2002-01-04,25,6.0,5.0,18.090909,33.0,18.0,31.0,0.011208,0.024,9.0,20.0,0.1075755,0.35,13.5,0.0,0.9227274999999999,1.65,7.5,15.0
9416,2002-01-05,25,6.0,5.0,23.826087,60.0,8.0,57.0,0.011958,0.028,9.0,24.0,0.11086950000000001,0.4,22.5,0.0,1.5387685,3.85,22.0,34.0
9430,2002-01-06,25,6.0,5.0,20.565217,38.0,8.0,36.0,0.009667,0.025,9.0,21.0,0.38198750000000004,0.6,14.5,0.0,1.3589674999999999,2.95,4.0,34.0
9444,2002-01-07,25,6.0,5.0,21.913043,33.0,21.0,31.0,0.007417,0.02,9.0,17.0,0.1835405,0.35000000000000003,14.5,0.0,1.282699,2.9,10.5,23.0
9458,2002-01-08,25,6.0,5.0,22.0,38.0,19.0,36.0,0.007375,0.018000000000000002,9.0,15.0,0.2993785,0.9000000000000001,19.5,1.0,1.656612,5.25,21.0,40.0
9472,2002-01-09,25,6.0,5.0,27.173913,53.0,3.0,50.0,0.005125,0.013,9.0,11.0,0.186646,0.7,2.5,1.0,2.352355,8.15,3.5,53.0
9485,2002-01-10,25,6.0,5.0,12.347826,23.0,18.0,22.0,0.018917,0.027000000000000003,10.0,23.0,0.195031,0.3,1.0,0.0,0.5962860000000001,1.3499999999999999,0.0,15.0
9498,2002-01-11,25,6.0,5.0,21.772727,51.0,20.0,48.0,0.01425,0.033,9.0,28.0,0.335606,0.8999999999999999,20.0,2.5,1.185606,3.9499999999999997,21.0,28.75
9511,2002-01-12,25,6.0,5.0,30.695652000000006,57.0,8.0,54.0,0.0145,0.038,9.0,32.0,0.1857145,0.35000000000000003,10.0,3.25,1.7280795,3.75,11.5,31.25
9524,2002-01-13,25,6.0,5.0,31.130435,58.0,18.0,55.0,0.019375,0.051,9.0,43.0,0.29285700000000003,0.8,20.0,3.25,2.0810684999999998,5.75,21.5,38.75
9537,2002-01-14,25,6.0,5.0,40.391304,114.0,8.0,103.0,0.01025,0.022,9.0,19.0,0.6031059999999999,1.2999999999999998,8.0,5.75,5.424366,13.3,8.0,104.75
9550,2002-01-15,25,6.0,5.0,17.956522,35.0,18.0,33.0,0.008625,0.016,10.0,14.0,0.164907,0.25,1.0,4.75,0.939312,2.4000000000000004,9.0,20.5
9563,2002-01-16,25,6.0,5.0,15.956522,33.0,7.0,31.0,0.016208,0.031,9.0,26.0,0.128882,0.35000000000000003,7.5,3.25,0.937862,3.15,7.0,15.5
9576,2002-01-17,25,6.0,5.0,23.869565,47.0,20.0,44.0,0.014875,0.03,9.0,25.0,0.2863355,0.75,20.0,3.5,1.563225,5.5,22.0,32.25
9589,2002-01-18,25,6.0,5.0,21.954545,42.0,18.0,40.0,0.014042,0.032,9.0,27.0,0.32803,0.55,16.0,3.25,1.3079545,3.25,3.5,32.0
9603,2002-01-19,25,6.0,5.0,17.565217,40.0,20.0,38.0,0.014583,0.03,9.0,25.0,0.13323,0.4,20.0,4.75,0.933786,2.95,21.0,20.75
9617,2002-01-20,25,6.0,5.0,18.0,42.0,19.0,40.0,0.016791999999999998,0.036000000000000004,9.0,31.0,0.2152175,0.65,22.5,5.75,1.2019925,3.5999999999999996,23.0,25.5
9631,2002-01-21,25,6.0,5.0,24.478261,42.0,22.0,40.0,0.012417,0.032,9.0,27.0,0.358385,0.75,11.5,6.75,1.8846919999999998,5.05,12.0,35.5
9645,2002-01-22,25,6.0,5.0,14.652174,42.0,0.0,40.0,0.023375,0.033,10.0,28.0,0.19223600000000002,0.7000000000000001,1.0,3.5,1.796286,6.15,2.0,47.25
9659,2002-01-23,25,6.0,5.0,6.608696000000001,18.0,6.0,17.0,0.026417000000000003,0.033,9.0,28.0,0.12236049999999998,0.25,17.0,4.0,0.35751849999999996,0.6,8.0,6.75
9673,2002-01-24,25,6.0,5.0,19.565217,49.0,19.0,46.0,0.017417,0.037000000000000005,9.0,31.0,0.290683,0.55,19.5,3.5,0.9477355000000001,2.6,21.0,20.0
9687,2002-01-25,25,6.0,5.0,23.409091,43.0,18.0,41.0,0.010208,0.027000000000000003,9.0,23.0,0.228788,0.35000000000000003,7.5,2.5,1.4613635,3.85,21.5,26.75
9701,2002-01-26,25,6.0,5.0,26.173913,41.0,18.0,39.0,0.011,0.028,9.0,24.0,0.12173899999999999,0.45,12.5,5.25,1.7843295000000001,4.7,12.0,32.25
9714,2002-01-27,25,6.0,5.0,23.086957,41.0,18.0,39.0,0.019375,0.033,9.0,28.0,0.2621115,0.6,2.5,7.25,2.7247285,7.4,4.5,50.25
9727,2002-01-28,25,6.0,5.0,5.434783,14.0,7.0,13.0,0.029792000000000006,0.035,19.0,30.0,0.0763975,0.15,4.0,5.75,0.5018119999999999,0.75,3.0,10.75
9741,2002-01-29,25,6.0,5.0,5.086957,15.0,17.0,14.0,0.029833,0.035,8.0,30.0,0.079193,0.15,9.0,6.0,0.5,0.6499999999999999,17.0,8.75
9755,2002-01-30,25,6.0,5.0,9.217391,23.0,6.0,22.0,0.023083000000000003,0.036000000000000004,9.0,31.0,0.079193,0.15,7.0,5.0,0.6127715,1.05,6.5,10.25
9769,2002-01-31,25,6.0,5.0,20.782609,50.0,23.0,47.0,0.015,0.033,9.0,28.0,0.23540399999999997,0.7000000000000001,23.0,5.75,1.7384965000000001,5.65,23.0,30.0
9783,2002-02-01,25,6.0,5.0,19.727273,37.0,19.0,35.0,0.01275,0.026,9.0,22.0,0.21969699999999998,0.55,22.0,4.0,1.3077655,3.25,10.5,33.5
9797,2002-02-02,25,6.0,5.0,22.565217,58.0,23.0,55.0,0.013333,0.027000000000000003,9.0,23.0,0.741615,1.8,21.0,3.5,2.12971,10.4,23.0,58.75
9811,2002-02-03,25,6.0,5.0,24.73913,57.0,0.0,54.0,0.014125,0.033,10.0,28.0,0.804969,1.55,1.0,7.25,2.9880435,11.2,0.5,75.5
9824,2002-02-04,25,6.0,5.0,19.043478,45.0,18.0,42.0,0.01925,0.035,9.0,30.0,0.592236,0.95,7.5,8.25,1.1432064999999998,2.4,3.5,19.5
9838,2002-02-05,25,6.0,5.0,21.304348,49.0,18.0,46.0,0.0165,0.038,9.0,32.0,0.597205,1.2000000000000002,22.5,2.5,1.4932064999999999,5.6499999999999995,22.5,32.75
9852,2002-02-06,25,6.0,5.0,34.0,79.0,22.0,78.0,0.013125,0.034,9.0,29.0,0.8841615,2.0500000000000003,22.0,7.5,3.7104165,10.45,22.5,58.25
9866,2002-02-07,25,6.0,5.0,33.260870000000004,71.0,0.0,69.0,0.013792,0.039,9.0,33.0,0.656211,1.05,4.0,7.5,3.372464,10.0,1.5,73.25
9880,2002-02-08,25,6.0,5.0,44.090909,138.0,9.0,108.0,0.01525,0.038,10.0,32.0,0.4598485,0.95,8.5,5.5,3.064394,6.35,15.5,45.75
9894,2002-02-09,25,6.0,5.0,8.826087,26.0,0.0,25.0,0.028375,0.037000000000000005,9.0,31.0,0.1425465,0.35000000000000003,4.0,5.75,0.616395,1.75,0.0,25.0
9908,2002-02-10,25,6.0,5.0,11.608696,31.0,19.0,29.0,0.0215,0.037000000000000005,9.0,31.0,0.3152175,0.7000000000000001,13.0,6.0,0.419837,0.7000000000000001,21.5,8.0
9921,2002-02-11,25,6.0,5.0,22.173913,48.0,20.0,45.0,0.017583,0.038,9.0,32.0,0.3692545,0.6,3.5,2.25,1.097011,3.3,22.0,20.25
9934,2002-02-12,25,6.0,5.0,25.826087,57.0,23.0,54.0,0.014583,0.036000000000000004,9.0,31.0,0.5496894999999999,1.15,19.5,6.5,1.905888,5.85,23.0,37.0
9947,2002-02-13,25,6.0,5.0,42.130435,86.0,10.0,85.0,0.0135,0.036000000000000004,9.0,31.0,0.7180125,1.8,22.0,4.75,3.6586955,10.6,22.0,53.75
9960,2002-02-14,25,6.0,5.0,36.608696,62.0,8.0,60.0,0.013166999999999998,0.036000000000000004,9.0,31.0,0.6757765,0.95,9.0,4.25,3.9252715,9.35,3.0,71.5
9973,2002-02-15,25,6.0,5.0,32.818182,59.0,22.0,56.0,0.014625,0.039,9.0,33.0,0.31893900000000003,0.7,11.0,5.25,1.9738635,3.75,14.5,24.0
9986,2002-02-16,25,6.0,5.0,27.086957,52.0,8.0,49.0,0.017958000000000002,0.038,9.0,32.0,0.24906799999999998,0.44999999999999996,10.0,5.25,1.4774455,2.8,4.5,27.25
9999,2002-02-17,25,6.0,5.0,7.304347999999999,29.0,7.0,27.0,0.027542,0.036000000000000004,20.0,31.0,0.219565,0.35000000000000003,7.5,10.0,0.6859599999999999,1.5,3.5,14.75
10011,2002-02-18,25,6.0,5.0,3.652174,7.0,17.0,7.0,0.034458,0.041,9.0,35.0,0.09223599999999998,0.19999999999999998,4.0,2.75,0.4171195,0.5,19.5,6.0
10023,2002-02-19,25,6.0,5.0,26.478261,54.0,10.0,51.0,0.01825,0.044,9.0,37.0,0.48416149999999997,1.1,16.5,9.25,1.4797099999999999,2.9000000000000004,8.5,21.25
10035,2002-02-20,25,6.0,5.0,26.565217,55.0,19.0,52.0,0.021583,0.047,10.0,40.0,0.32515499999999997,0.6,13.5,11.75,1.375,3.1500000000000004,3.5,23.0
10048,2002-02-21,25,6.0,5.0,17.086957,43.0,18.0,41.0,0.022375,0.037000000000000005,9.0,31.0,0.22888200000000003,0.35000000000000003,17.5,2.5,0.8710145,1.65,9.5,14.75
10061,2002-02-22,25,6.0,5.0,23.227273,50.0,7.0,47.0,0.0145,0.035,9.0,30.0,0.20075749999999998,0.5,7.5,2.25,1.2054925,2.85,7.0,20.75
10074,2002-02-23,25,6.0,5.0,33.391304,122.0,8.0,105.0,0.027208,0.04,13.0,34.0,0.6748449999999999,1.4,13.5,5.5,2.722826,8.0,8.0,56.0
10087,2002-02-24,25,6.0,5.0,21.826087,52.0,19.0,49.0,0.021458,0.046,9.0,39.0,0.4447205,1.5499999999999998,23.0,6.0,1.549547,8.15,23.0,42.5
10100,2002-02-25,25,6.0,5.0,26.521739,49.0,0.0,46.0,0.01575,0.037000000000000005,10.0,31.0,0.41956499999999997,1.25,1.0,4.25,2.4729165,8.85,2.0,65.0
10113,2002-02-26,25,6.0,5.0,21.391304,51.0,22.0,48.0,0.017333,0.04,9.0,34.0,0.114596,0.6,22.5,2.5,1.0740034999999999,4.35,22.5,25.0
10126,2002-02-27,25,6.0,5.0,27.173913,49.0,19.0,46.0,0.0155,0.038,9.0,32.0,0.3670805,1.0,22.5,4.0,2.3210145,5.45,13.0,38.75
10139,2002-02-28,25,6.0,5.0,17.0,35.0,0.0,33.0,0.032667,0.06,12.0,51.0,0.2130435,0.5,1.0,1.75,1.4161229999999998,4.1,0.5,39.0
10152,2002-03-01,25,6.0,5.0,15.409091,43.0,19.0,41.0,0.021,0.038,9.0,32.0,0.131061,0.25,16.5,5.75,0.746212,2.4,21.5,16.0
10165,2002-03-02,25,6.0,5.0,17.26087,35.0,22.0,33.0,0.020333,0.038,9.0,32.0,0.0785715,0.15,1.5,14.0,1.028714,2.55,1.5,24.5
10178,2002-03-03,25,6.0,5.0,12.565217,40.0,20.0,38.0,0.025625,0.041,10.0,35.0,0.07205,0.2,15.5,2.5,0.586051,1.15,10.0,11.25
10191,2002-03-04,25,6.0,5.0,20.913043,49.0,19.0,46.0,0.014167,0.027000000000000003,9.0,23.0,0.2453415,0.5,20.5,1.5,1.108605,3.8499999999999996,22.0,23.75
10204,2002-03-05,25,6.0,5.0,26.608696,54.0,18.0,51.0,0.013583,0.033,10.0,28.0,0.3666665,0.8500000000000001,10.5,2.75,1.7,3.25,9.5,25.5
10217,2002-03-06,25,6.0,5.0,22.857143,62.0,7.0,60.0,0.008909,0.011,15.0,9.0,0.11428549999999998,0.3,2.0,5.25,1.700325,3.0,5.0,28.0
10230,2002-03-07,25,6.0,5.0,5.173913,10.0,5.0,9.0,0.012916999999999998,0.019,20.0,16.0,0.069876,0.15,7.0,7.25,0.2615035,0.4,2.5,8.0
10244,2002-03-08,25,6.0,5.0,11.5,36.0,19.0,34.0,0.013333,0.024,9.0,20.0,0.1136365,0.25,19.5,2.75,0.46553000000000005,1.2,21.0,10.0
10258,2002-03-09,25,6.0,5.0,17.130435000000002,36.0,19.0,34.0,0.014,0.028,10.0,24.0,0.11304349999999999,0.25,16.5,3.5,0.9230075,2.5,3.0,16.0
10272,2002-03-10,25,6.0,5.0,11.956522,24.0,6.0,23.0,0.019375,0.029,10.0,25.0,0.11086950000000001,0.25,19.0,1.0,0.5924815,1.05,2.5,9.0
10286,2002-03-11,25,6.0,5.0,15.869565,41.0,20.0,39.0,0.013833000000000002,0.029,9.0,25.0,0.1403725,0.25,13.5,3.25,0.6748185,2.3,22.0,14.25
10300,2002-03-12,25,6.0,5.0,21.913043,37.0,7.0,35.0,0.018167,0.037000000000000005,10.0,31.0,0.2835405,0.5499999999999999,14.0,5.75,1.245471,2.2,4.0,18.25
10314,2002-03-13,25,6.0,5.0,11.130435,36.0,7.0,34.0,0.025542,0.034,11.0,29.0,0.1763975,0.3,8.5,10.0,0.749547,1.55,3.5,15.0
10328,2002-03-14,25,6.0,5.0,5.8695650000000015,23.0,18.0,22.0,0.027667,0.033,8.0,28.0,0.08136649999999998,0.2,13.0,4.0,0.440761,0.6,18.0,6.5
10342,2002-03-15,25,6.0,5.0,6.0454550000000005,13.0,6.0,12.0,0.026083,0.032,16.0,27.0,0.07196999999999999,0.1,4.0,4.75,0.405871,0.55,3.0,7.75
10356,2002-03-16,25,6.0,5.0,2.695652,5.0,18.0,5.0,0.029083,0.032,8.0,27.0,0.031677,0.1,12.5,6.0,0.280888,0.3,2.5,4.5
10370,2002-03-17,25,6.0,5.0,3.130435,11.0,7.0,10.0,0.02825,0.033,10.0,28.0,0.074845,0.15,14.0,6.5,0.33188399999999996,0.55,7.0,5.0
10384,2002-03-18,25,6.0,5.0,6.6521740000000005,25.0,19.0,24.0,0.022917,0.028,2.0,24.0,0.10217399999999999,0.2,16.0,2.25,0.4091485,0.95,20.0,7.5
10398,2002-03-19,25,6.0,5.0,13.869565,42.0,21.0,40.0,0.016458,0.031,10.0,26.0,0.311491,1.05,22.5,2.25,1.072645,4.8500000000000005,22.5,30.25
10411,2002-03-20,25,6.0,5.0,19.434783,37.0,19.0,35.0,0.012958,0.026,10.0,22.0,0.21739150000000002,0.35000000000000003,1.0,2.75,1.555888,3.8,1.0,37.0
10424,2002-03-21,25,6.0,5.0,17.130435000000002,39.0,20.0,37.0,0.013458,0.026,10.0,22.0,0.29285700000000003,0.7000000000000001,20.0,2.75,0.9309784999999999,2.75,21.5,16.75
10437,2002-03-22,25,6.0,5.0,14.772727,33.0,0.0,31.0,0.023167,0.032,21.0,27.0,0.4045455,0.6,9.0,1.5,1.2096589999999998,3.45,1.0,24.75
10449,2002-03-23,25,6.0,5.0,2.347826,3.0,6.0,3.0,0.026375,0.031,10.0,26.0,0.3993785000000001,0.55,14.0,2.75,0.3572465,0.45,3.0,6.0
10462,2002-03-24,25,6.0,5.0,2.217391,4.0,20.0,4.0,0.028417,0.033,9.0,28.0,0.37205,0.44999999999999996,1.5,2.75,0.3596015,0.4,2.5,5.25
10475,2002-03-25,25,6.0,5.0,13.782609,37.0,20.0,35.0,0.015208,0.029,10.0,25.0,0.4059005,0.9,22.0,2.5,0.784692,2.85,23.0,18.75
10488,2002-03-26,25,6.0,5.0,18.291667,36.0,19.0,34.0,0.014417,0.032,9.0,27.0,0.6604165,0.8500000000000001,19.5,3.25,1.2666665,2.65,3.0,22.25
10501,2002-03-27,25,6.0,5.0,19.952381,33.0,2.0,31.0,0.014889,0.034,10.0,29.0,0.5458335000000001,0.75,3.5,3.5,1.537302,2.75,6.0,22.25
10515,2002-03-28,25,6.0,5.0,5.714286,13.0,3.0,12.0,0.022048,0.027000000000000003,8.0,23.0,0.367857,0.5,8.5,2.5,0.5785715,0.7999999999999999,1.5,9.0
10529,2002-03-29,25,6.0,5.0,9.043478,16.0,23.0,15.0,0.017375,0.03,9.0,25.0,0.318182,0.45,6.0,8.5,0.7622285,1.0,16.0,9.25
10543,2002-03-30,25,6.0,5.0,12.826087,35.0,19.0,33.0,0.013416999999999998,0.03,10.0,25.0,0.29000000000000004,0.4,15.5,5.0,0.996558,1.5999999999999999,21.0,13.0
10557,2002-03-31,25,6.0,5.0,14.565217,33.0,20.0,31.0,0.013792,0.031,9.0,26.0,0.545,0.95,22.0,9.0,1.383786,3.6,22.0,25.75
10571,2002-04-01,25,6.0,5.0,19.695652,38.0,8.0,36.0,0.018792,0.032,9.0,27.0,0.551242,0.8999999999999999,1.0,4.25,2.0104165000000003,3.85,5.0,31.5
10585,2002-04-02,25,6.0,5.0,14.130435,26.0,7.0,25.0,0.018917,0.035,9.0,30.0,0.291615,0.65,1.0,1.75,1.1043479999999999,1.5499999999999998,8.5,14.0
10599,2002-04-03,25,6.0,5.0,13.478260999999998,30.0,19.0,28.0,0.015291999999999997,0.029,9.0,25.0,0.428882,0.75,19.5,2.75,1.1027175,1.85,20.5,13.75
