,Date Local,County Code,State Code,Site Num,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
51453,2010-09-29,13,6.0,669.3333333333334,11.884717000000002,24.0,6.666666666666667,22.333333333333332,0.03441666666666667,0.059000000000000004,10.0,73.0,1.6760099999999998,4.916666666666667,12.333333333333334,7.416666666666667,0.3329243333333334,0.5833333333333334,4.166666666666667,6.25
51466,2010-09-30,13,6.0,669.3333333333334,10.129117000000003,20.666666666666668,9.0,19.666666666666668,0.026014,0.038000000000000006,9.666666666666666,32.333333333333336,1.8308799999999996,5.583333333333333,13.5,9.083333333333334,0.2942248333333333,0.4166666666666667,8.0,5.333333333333332
51478,2010-10-01,13,6.0,669.3333333333334,7.795652000000001,13.399999999999999,15.333333333333334,11.666666666666666,0.022875000000000003,0.03000000000000001,13.0,25.666666666666668,1.1406926666666666,1.7666666666666668,8.166666666666666,1.9999999999999998,0.3128925,0.3666666666666667,7.666666666666667,4.583333333333333
51490,2010-10-02,13,6.0,669.3333333333334,7.057905333333333,13.06666666666667,6.333333333333333,12.0,0.026250000000000006,0.035333333333333335,15.0,30.0,1.4707039999999998,3.833333333333334,13.5,4.416666666666667,0.2978565,0.3499999999999999,3.1666666666666665,4.0
51502,2010-10-03,13,6.0,669.3333333333334,3.6956520000000004,6.400000000000001,3.0,6.0,0.029861333333333327,0.035333333333333335,8.333333333333334,30.0,1.1645961666666667,1.8166666666666667,6.666666666666667,3.4166666666666665,0.26594199999999996,0.2666666666666666,0.0,3.4166666666666665
51514,2010-10-04,13,6.0,669.3333333333334,6.336890666666666,12.799999999999999,20.0,12.0,0.026513666666666668,0.03333333333333335,8.0,28.0,0.9226173333333333,1.2,15.5,2.333333333333333,0.26788249999999997,0.31666666666666665,7.0,3.9166666666666665
51526,2010-10-05,13,6.0,669.3333333333334,10.192753666666668,18.633333333333333,9.666666666666666,17.0,0.02334733333333333,0.031666666666666676,10.0,27.0,1.4607659999999998,3.5333333333333337,10.0,4.833333333333333,0.30132833333333336,0.4166666666666667,7.333333333333333,3.8333333333333335
51538,2010-10-06,13,6.0,669.3333333333334,10.145915666666665,20.26666666666667,6.333333333333333,19.0,0.02759733333333333,0.04133333333333334,10.333333333333334,35.0,1.686439,3.4333333333333336,17.0,4.166666666666667,0.3035025,0.5,5.333333333333333,3.8333333333333335
51551,2010-10-07,13,6.0,669.3333333333334,8.940579666666666,21.2,6.0,19.333333333333332,0.024763999999999998,0.037000000000000005,9.333333333333334,31.666666666666668,1.2843451666666665,2.316666666666667,13.0,2.9166666666666665,0.2894021666666667,0.44999999999999996,4.333333333333333,4.75
51565,2010-10-08,13,6.0,669.3333333333334,10.791304333333334,19.599999999999998,9.666666666666666,17.666666666666668,0.02475033333333333,0.03900000000000001,10.666666666666666,33.333333333333336,2.0356106666666665,6.766666666666668,14.333333333333334,9.333333333333332,0.32699283333333334,0.5166666666666666,3.8333333333333335,5.416666666666667
51579,2010-10-09,13,6.0,669.3333333333334,8.398550666666667,14.533333333333331,20.333333333333332,13.333333333333334,0.025625333333333333,0.043333333333333335,9.0,36.666666666666664,1.568403,3.0999999999999996,14.333333333333334,4.083333333333333,0.3078199999999999,0.39999999999999997,4.0,5.333333333333333
51593,2010-10-10,13,6.0,669.3333333333334,8.904347666666666,14.533333333333331,3.6666666666666665,13.0,0.01868066666666666,0.03033333333333334,8.666666666666666,25.666666666666668,1.3791926666666665,1.9666666666666666,14.166666666666666,2.4166666666666665,0.33330300000000007,0.4000000000000001,4.333333333333333,5.750000000000001
51607,2010-10-11,13,6.0,669.3333333333334,12.605797,24.299999999999997,14.333333333333334,22.0,0.021597,0.03466666666666667,10.0,29.333333333333332,1.4874365000000003,2.65,10.333333333333334,3.3333333333333335,0.3908513333333334,0.6666666666666666,5.5,6.333333333333335
51621,2010-10-12,13,6.0,669.3333333333334,14.533332999999999,38.233333333333334,20.0,35.666666666666664,0.024916666666666667,0.04333333333333333,9.666666666666666,36.666666666666664,1.3930641666666668,2.133333333333333,13.166666666666666,2.75,0.35268733333333335,0.6166666666666667,11.833333333333334,6.5
51635,2010-10-13,13,6.0,669.3333333333334,17.376812000000005,33.83333333333332,17.0,31.666666666666668,0.025930333333333333,0.05066666666666667,9.666666666666666,47.0,1.4545973333333333,2.0833333333333335,15.333333333333334,2.75,0.44818833333333336,0.6666666666666666,10.0,7.5
51648,2010-10-14,13,6.0,669.3333333333334,17.350724666666668,34.599999999999994,8.0,32.333333333333336,0.031736,0.056000000000000015,10.333333333333334,59.0,2.110617,3.716666666666667,17.166666666666668,4.5,0.47644916666666665,0.6833333333333332,4.5,6.333333333333333
51661,2010-10-15,13,6.0,669.3333333333334,12.756521666666671,23.633333333333336,4.0,22.0,0.02894433333333334,0.044000000000000004,9.666666666666666,37.0,1.8229813333333336,3.6,10.0,4.916666666666667,0.38632233333333327,0.5666666666666668,5.0,6.083333333333335
51674,2010-10-16,13,6.0,669.3333333333334,6.702898666666666,10.366666666666665,15.333333333333334,9.0,0.028514,0.03366666666666668,14.0,28.666666666666668,1.3885091666666665,1.7999999999999998,14.166666666666666,3.5833333333333335,0.2907006666666667,0.3333333333333333,4.833333333333333,4.666666666666668
51687,2010-10-17,13,6.0,669.3333333333334,6.014492999999999,11.266666666666667,19.333333333333332,10.333333333333334,0.023763666666666666,0.03100000000000001,1.6666666666666667,26.333333333333332,0.9894410000000001,1.2333333333333336,5.166666666666667,1.4166666666666667,0.2915758333333333,0.35000000000000003,7.333333333333333,4.999999999999999
51700,2010-10-18,13,6.0,669.3333333333334,11.040579666666668,22.86666666666667,16.0,21.0,0.017722,0.028666666666666674,10.0,24.333333333333332,1.3606626666666666,2.3833333333333333,12.333333333333334,2.9166666666666665,0.3888586666666667,0.7000000000000001,13.0,5.75
51713,2010-10-19,13,6.0,669.3333333333334,13.192753666666663,24.566666666666666,17.0,23.0,0.023458333333333335,0.039666666666666676,14.0,33.666666666666664,1.7266095000000001,3.4499999999999997,15.333333333333334,4.583333333333333,0.40495166666666665,0.5666666666666667,8.333333333333334,5.333333333333333
51726,2010-10-20,13,6.0,669.3333333333334,9.615941999999999,17.93333333333333,4.333333333333333,16.666666666666668,0.028153,0.03466666666666667,12.0,29.333333333333332,1.727122166666667,3.15,17.0,3.9166666666666674,0.3523246666666666,0.48333333333333345,4.833333333333333,4.666666666666667
51739,2010-10-21,13,6.0,669.3333333333334,7.756521666666667,20.099999999999998,11.666666666666666,18.333333333333332,0.027166333333333334,0.036666666666666674,8.666666666666666,31.333333333333332,1.2460145,1.5833333333333333,9.0,1.4166666666666667,0.28737933333333326,0.3833333333333333,5.833333333333333,4.0
51752,2010-10-22,13,6.0,669.3333333333334,10.784058000000002,19.166666666666668,6.666666666666667,17.666666666666668,0.01911133333333333,0.026000000000000006,10.666666666666666,22.0,1.2693580000000002,1.6500000000000001,2.6666666666666665,2.0833333333333335,0.3715278333333332,0.48333333333333334,2.5,5.333333333333335
51765,2010-10-23,13,6.0,669.3333333333334,6.233333333333333,10.066666666666666,5.666666666666667,9.333333333333334,0.023569666666666666,0.027000000000000007,16.666666666666668,23.0,1.1011388333333334,1.4666666666666668,8.166666666666666,1.5833333333333333,0.3076691666666666,0.35000000000000003,1.3333333333333333,4.583333333333333
51778,2010-10-24,13,6.0,669.3333333333334,3.331883999999999,6.333333333333333,21.333333333333332,5.666666666666667,0.024638999999999998,0.03000000000000001,10.333333333333334,25.333333333333332,1.0367495000000002,1.1333333333333335,7.166666666666667,1.5000000000000002,0.28439016666666667,0.3166666666666666,4.833333333333333,4.333333333333335
51791,2010-10-25,13,6.0,669.3333333333334,6.375362333333334,16.8,6.333333333333333,15.666666666666666,0.025110999999999998,0.03366666666666668,9.333333333333334,28.666666666666668,1.2034114999999999,2.35,13.333333333333334,2.9166666666666665,0.2915156666666667,0.5499999999999999,3.3333333333333335,5.083333333333335
51804,2010-10-26,13,6.0,669.3333333333334,9.834518999999998,20.533333333333335,18.666666666666668,19.0,0.019527666666666662,0.03366666666666668,9.0,28.666666666666668,0.9263223333333334,2.2,10.666666666666666,2.5833333333333335,0.30264033333333334,0.45,12.5,5.666666666666668
51817,2010-10-27,13,6.0,669.3333333333334,15.066666666666668,27.0,18.0,25.0,0.011319666666666665,0.021999999999999995,6.666666666666667,18.666666666666668,0.8687840000000001,1.3999999999999997,14.0,2.5833333333333335,0.3986715,0.5833333333333333,18.5,6.500000000000001
51830,2010-10-28,13,6.0,669.3333333333334,15.662319000000004,24.299999999999997,11.333333333333334,22.666666666666668,0.016414666666666664,0.024000000000000004,11.0,20.333333333333332,0.777491,1.2833333333333334,12.833333333333334,2.0,0.3942678333333333,0.5333333333333333,5.333333333333333,6.5
51844,2010-10-29,13,6.0,669.3333333333334,10.860869666666666,19.099999999999998,16.333333333333332,18.0,0.023333333333333334,0.032333333333333346,8.666666666666666,27.333333333333332,0.660272,0.8833333333333334,6.833333333333333,1.9166666666666663,0.3617451666666667,0.43333333333333335,11.166666666666666,6.5
51858,2010-10-30,13,6.0,669.3333333333334,9.398550666666667,19.733333333333334,18.333333333333332,18.0,0.018513666666666668,0.02833333333333334,8.0,23.666666666666668,0.5591095,0.7833333333333332,14.666666666666666,1.0833333333333333,0.37877416666666663,0.5666666666666668,11.5,7.083333333333333
51872,2010-10-31,13,6.0,669.3333333333334,9.957971,20.066666666666663,20.666666666666668,18.666666666666668,0.016069333333333338,0.03366666666666668,9.666666666666666,28.333333333333332,0.8753516666666665,1.6666666666666667,9.5,2.6666666666666665,0.4197463333333334,0.5666666666666665,6.833333333333333,6.583333333333335
51886,2010-11-01,13,6.0,669.3333333333334,10.933333333333335,22.266666666666666,19.0,21.0,0.014805333333333337,0.030666666666666675,9.666666666666666,26.0,1.1361991666666666,2.983333333333333,15.833333333333334,4.333333333333333,0.3977051666666667,0.5666666666666668,3.5,7.25
51900,2010-11-02,13,6.0,669.3333333333334,13.990121666666665,23.799999999999997,20.0,21.666666666666668,0.010833333333333332,0.026333333333333337,9.333333333333334,22.333333333333332,1.4555693333333333,3.466666666666667,11.0,5.25,0.4629576666666666,0.7666666666666667,14.333333333333334,8.25
51914,2010-11-03,13,6.0,669.3333333333334,16.652445666666672,28.200000000000003,19.0,26.0,0.015654,0.036333333333333336,11.0,30.666666666666668,1.0945045,1.5833333333333337,9.333333333333334,2.6666666666666665,0.454479,0.7000000000000001,11.5,8.416666666666666
51928,2010-11-04,13,6.0,669.3333333333334,17.922331999999997,29.83333333333333,19.0,27.666666666666668,0.015305333333333337,0.03100000000000001,9.666666666666666,26.333333333333332,1.4274375,2.3833333333333333,11.333333333333334,2.666666666666666,0.4851338333333333,0.7833333333333332,13.333333333333334,7.75
51942,2010-11-05,13,6.0,669.3333333333334,13.190118666666665,21.966666666666665,4.666666666666667,20.666666666666668,0.01833333333333333,0.03100000000000001,10.0,26.333333333333332,1.6210094999999998,3.466666666666667,8.333333333333334,4.916666666666666,0.43701699999999993,0.7333333333333333,4.5,9.083333333333336
51956,2010-11-06,13,6.0,669.3333333333334,7.037681333333334,13.766666666666666,5.333333333333333,12.333333333333334,0.024555333333333332,0.03400000000000001,14.333333333333334,29.0,1.1727130000000001,1.95,8.166666666666666,3.3333333333333335,0.300483,0.5166666666666666,3.6666666666666665,7.666666666666667
51969,2010-11-07,13,6.0,669.3333333333334,4.082609,7.833333333333332,10.0,7.0,0.02790266666666667,0.032333333333333346,4.666666666666667,27.333333333333332,0.8922358333333333,1.2333333333333334,15.666666666666666,1.833333333333333,0.249668,0.3333333333333333,10.166666666666666,6.0
51982,2010-11-08,13,6.0,669.3333333333334,8.343478,19.2,20.333333333333332,17.666666666666668,0.020819333333333332,0.03366666666666668,8.666666666666666,28.666666666666668,1.215641,2.183333333333333,7.333333333333333,3.0,0.2945048333333333,0.4166666666666667,6.5,5.333333333333335
51995,2010-11-09,13,6.0,669.3333333333334,9.881074,18.033333333333335,7.0,16.666666666666668,0.019915000000000002,0.02933333333333334,12.333333333333334,25.0,0.9559883333333333,1.6333333333333335,8.166666666666666,2.0,0.3725213333333333,0.6333333333333334,6.166666666666667,5.416666666666667
52009,2010-11-10,13,6.0,669.3333333333334,7.859420000000001,22.533333333333335,8.333333333333334,20.666666666666668,0.02244433333333333,0.032333333333333346,8.333333333333334,27.333333333333332,1.0573123333333334,1.9833333333333334,10.666666666666666,3.3333333333333335,0.2985808333333334,0.5833333333333334,9.833333333333334,5.499999999999999
52023,2010-11-11,13,6.0,669.3333333333334,11.589854999999998,26.83333333333333,18.333333333333332,25.333333333333332,0.013291666666666667,0.02900000000000001,8.666666666666666,25.0,0.9224638333333331,1.6500000000000004,15.833333333333334,2.666666666666666,0.3785025,0.8333333333333334,16.5,7.333333333333333
52037,2010-11-12,13,6.0,669.3333333333334,16.10444233333333,26.066666666666666,18.333333333333332,24.0,0.008622666666666669,0.02066666666666667,9.333333333333334,17.333333333333332,1.7827929999999999,3.6166666666666667,13.166666666666666,5.333333333333333,0.4790286666666667,0.75,7.666666666666667,8.0
52051,2010-11-13,13,6.0,669.3333333333334,12.701449000000002,25.600000000000005,17.666666666666668,23.666666666666668,0.01772233333333333,0.03100000000000001,9.0,26.333333333333332,1.3055900000000003,2.016666666666667,4.666666666666667,3.083333333333334,0.4147043333333334,0.6166666666666667,3.0,7.833333333333333
52065,2010-11-14,13,6.0,669.3333333333334,9.70869566666667,17.933333333333337,9.0,16.333333333333332,0.014875000000000005,0.02566666666666667,13.666666666666666,21.333333333333332,1.1265011666666667,1.866666666666667,8.333333333333334,4.166666666666667,0.3564915,0.5833333333333334,5.5,6.916666666666667
52079,2010-11-15,13,6.0,669.3333333333334,12.252173999999998,29.833333333333332,19.0,27.666666666666668,0.018055666666666668,0.03400000000000001,9.0,29.0,0.9680516666666666,1.3833333333333335,9.166666666666666,1.833333333333333,0.3590580000000001,0.6333333333333334,16.666666666666668,6.583333333333333
52093,2010-11-16,13,6.0,669.3333333333334,16.702995333333334,29.299999999999997,19.0,27.0,0.008847333333333332,0.019666666666666666,10.333333333333334,16.666666666666668,1.5106883333333332,3.5,13.833333333333334,5.333333333333333,0.4691486666666667,0.7833333333333333,18.333333333333332,7.916666666666667
52107,2010-11-17,13,6.0,669.3333333333334,19.21029766666667,31.133333333333326,16.333333333333332,28.666666666666668,0.009771,0.021999999999999995,14.0,19.0,1.493087,3.133333333333333,12.166666666666666,4.583333333333333,0.5295671666666667,0.7833333333333333,2.6666666666666665,8.916666666666666
52121,2010-11-18,13,6.0,669.3333333333334,12.174637666666667,24.400000000000002,5.0,22.666666666666668,0.025555333333333333,0.032333333333333346,10.333333333333334,27.333333333333332,1.4167168333333333,2.9333333333333336,12.833333333333334,5.166666666666668,0.4110013333333334,0.6999999999999998,2.6666666666666665,9.08333333333333
52135,2010-11-19,13,6.0,669.3333333333334,7.4768116666666655,17.333333333333336,9.0,15.666666666666666,0.025722333333333337,0.03000000000000001,11.333333333333334,25.333333333333332,0.9243113333333334,1.2666666666666666,14.0,3.3333333333333335,0.3205311666666666,0.3999999999999999,2.3333333333333335,7.333333333333333
52149,2010-11-20,13,6.0,669.3333333333334,5.873913333333334,11.666666666666666,4.666666666666667,10.666666666666666,0.029291666666666664,0.03500000000000001,17.333333333333332,29.333333333333332,0.7884526666666667,1.2499999999999998,6.5,2.0833333333333326,0.3489431666666667,0.3833333333333333,0.6666666666666666,6.833333333333333
52163,2010-11-21,13,6.0,669.3333333333334,3.173913,7.533333333333334,18.333333333333332,7.0,0.031125000000000003,0.03500000000000001,2.3333333333333335,29.666666666666668,0.7629461666666666,1.1666666666666667,11.666666666666666,1.0833333333333333,0.31974633333333324,0.33333333333333326,0.0,4.999999999999999
52177,2010-11-22,13,6.0,669.3333333333334,6.9565220000000005,15.700000000000003,14.0,14.333333333333334,0.026986333333333334,0.03266666666666668,18.333333333333332,27.666666666666668,1.0011575,1.5333333333333332,9.0,2.2499999999999996,0.32397333333333334,0.4166666666666667,2.1666666666666665,5.833333333333333
52191,2010-11-23,13,6.0,669.3333333333334,4.6188406666666655,13.700000000000001,12.666666666666666,12.666666666666666,0.029583333333333336,0.03533333333333335,6.333333333333333,30.0,0.8711180000000001,1.2166666666666666,12.833333333333334,2.333333333333333,0.25667283333333335,0.31666666666666665,7.5,5.500000000000001
52205,2010-11-24,13,6.0,669.3333333333334,10.843478333333332,20.666666666666668,18.0,19.333333333333332,0.018528000000000003,0.031333333333333345,8.666666666666666,27.0,0.96765,1.5833333333333333,9.5,2.166666666666666,0.3428439999999999,0.5833333333333331,17.166666666666668,6.75
52218,2010-11-25,13,6.0,503.0,14.919564999999999,25.85,14.0,24.0,0.013833499999999999,0.028,9.0,24.0,1.65,3.1499999999999995,10.25,3.3000000000000003,0.4296195,0.675,5.25,7.6499999999999995
52231,2010-11-26,13,6.0,503.0,17.284783,28.299999999999997,19.5,26.5,0.0117085,0.0215,8.5,18.5,1.6776400000000002,3.05,8.25,5.1000000000000005,0.47269000000000005,0.775,16.5,9.45
52243,2010-11-27,13,6.0,503.0,8.256522,29.85,0.5,27.5,0.026187500000000006,0.032,11.0,27.0,1.0170807499999999,1.5499999999999998,2.0,3.0999999999999996,0.38333324999999996,0.6749999999999999,0.25,11.0
52256,2010-11-28,13,6.0,503.0,10.247826,23.15,17.5,22.0,0.014625,0.0285,8.5,24.5,1.54409975,3.5749999999999993,16.5,4.699999999999999,0.37382225,0.7,20.75,9.15
52268,2010-11-29,13,6.0,669.3333333333334,14.837499999999997,27.599999999999998,19.333333333333332,25.333333333333332,0.008097333333333331,0.020000000000000004,10.333333333333334,16.666666666666668,1.4484715,2.3,13.833333333333334,3.0,0.5317993333333332,0.7999999999999998,11.5,7.666666666666667
52281,2010-11-30,13,6.0,669.3333333333334,16.53913066666667,24.433333333333334,14.666666666666666,22.666666666666668,0.007167,0.01633333333333334,9.666666666666666,14.0,1.7158151666666666,2.9166666666666674,8.833333333333334,4.5,0.5467391666666668,0.7999999999999999,6.333333333333333,9.250000000000002
52294,2010-12-01,13,6.0,669.3333333333334,18.237681000000006,30.299999999999997,19.333333333333332,28.333333333333332,0.008513999999999999,0.019999999999999993,9.0,16.666666666666668,1.9105261666666669,2.6666666666666665,15.833333333333334,4.166666666666668,0.5822765,0.8833333333333333,5.0,10.66666666666667
52307,2010-12-02,13,6.0,669.3333333333334,22.524637666666667,27.63333333333333,7.666666666666667,25.333333333333332,0.0025416666666666665,0.005666666666666667,4.333333333333333,5.0,2.6875823333333333,5.083333333333333,11.666666666666666,7.25,0.6780798333333333,0.9666666666666667,9.333333333333334,12.333333333333336
52320,2010-12-03,13,6.0,669.3333333333334,12.081159666666666,21.0,0.0,19.666666666666668,0.010861,0.017000000000000005,8.0,14.333333333333334,1.5643891666666667,1.8500000000000003,6.833333333333333,3.4166666666666665,0.48040466666666665,0.7000000000000001,0.0,12.000000000000002
52334,2010-12-04,13,6.0,669.3333333333334,15.576811333333337,23.866666666666664,12.666666666666666,22.0,0.007124666666666665,0.013000000000000003,11.0,11.0,1.8943581666666667,2.8833333333333333,13.333333333333334,4.416666666666667,0.5165460000000001,0.6499999999999999,15.0,11.0
52348,2010-12-05,13,6.0,669.3333333333334,11.434782666666669,19.133333333333333,4.666666666666667,18.0,0.016222333333333335,0.03033333333333334,18.333333333333332,25.666666666666668,1.421204333333333,1.8166666666666667,8.5,3.1666666666666665,0.49682950000000003,0.6499999999999999,2.8333333333333335,10.0
52362,2010-12-06,13,6.0,669.3333333333334,10.659420333333333,24.333333333333332,19.333333333333332,22.0,0.01906933333333333,0.031666666666666676,3.0,27.0,1.205176,1.5333333333333332,10.0,3.0833333333333335,0.39661849999999993,0.5666666666666667,12.666666666666666,7.833333333333333
52376,2010-12-07,13,6.0,669.3333333333334,16.885507333333337,31.633333333333336,17.333333333333332,29.0,0.007000000000000003,0.017000000000000005,8.666666666666666,14.333333333333334,1.5787783333333332,2.533333333333333,11.166666666666666,3.8333333333333335,0.5464373333333333,0.7999999999999999,18.0,9.166666666666666
52390,2010-12-08,13,6.0,669.3333333333334,20.45507233333333,25.933333333333334,14.666666666666666,23.666666666666668,0.006180333333333335,0.011333333333333336,19.333333333333332,9.333333333333334,1.4221815,2.1,4.666666666666667,3.9166666666666665,0.5485205,0.7666666666666666,2.6666666666666665,9.58333333333333
52404,2010-12-09,13,6.0,669.3333333333334,15.688405666666668,23.933333333333334,19.0,21.666666666666668,0.007277666666666668,0.015000000000000001,9.333333333333334,12.666666666666666,1.4673915,2.033333333333333,14.333333333333334,3.1666666666666665,0.4896134999999999,0.7166666666666668,13.833333333333334,10.083333333333336
52418,2010-12-10,13,6.0,669.3333333333334,12.924637666666667,19.400000000000006,5.666666666666667,18.0,0.010347333333333333,0.015000000000000005,10.0,12.333333333333334,1.099393,1.4000000000000001,7.0,2.8333333333333335,0.3975241666666667,0.5666666666666665,4.166666666666667,9.166666666666664
52432,2010-12-11,13,6.0,669.3333333333334,8.798550666666667,16.133333333333336,12.333333333333334,15.0,0.011583333333333333,0.01733333333333334,19.333333333333332,14.333333333333334,1.5341616666666669,2.9,8.833333333333334,3.9166666666666665,0.3631641666666667,0.5166666666666667,9.0,7.916666666666669
52446,2010-12-12,13,6.0,669.3333333333334,5.788405999999999,7.899999999999999,17.0,7.0,0.014583333333333332,0.017000000000000005,2.3333333333333335,14.333333333333334,1.0351416666666666,1.2833333333333334,5.166666666666667,2.4166666666666665,0.32823066666666667,0.36666666666666664,1.1666666666666667,7.333333333333333
52460,2010-12-13,13,6.0,669.3333333333334,9.950724666666668,14.566666666666668,16.0,13.666666666666666,0.008027666666666669,0.013000000000000003,0.0,11.0,1.1832296666666666,1.616666666666667,15.166666666666666,3.1666666666666665,0.35688416666666667,0.4333333333333333,10.5,7.5
52474,2010-12-14,13,6.0,669.3333333333334,11.430434666666663,18.933333333333334,20.0,17.0,0.012889,0.020666666666666663,13.333333333333334,17.666666666666668,0.904969,1.5999999999999999,8.833333333333334,3.4166666666666665,0.35682349999999996,0.44999999999999996,9.166666666666666,7.583333333333333
52488,2010-12-15,13,6.0,669.3333333333334,12.943478333333337,21.933333333333334,15.0,20.0,0.00843066666666667,0.018,9.0,15.333333333333334,0.968944,1.5166666666666666,11.666666666666666,2.6666666666666665,0.4312500000000001,0.6999999999999998,12.333333333333334,9.166666666666664
52502,2010-12-16,13,6.0,669.3333333333334,13.842028999999998,22.466666666666672,18.333333333333332,21.0,0.0075693333333333316,0.012999999999999998,13.333333333333334,11.0,1.3251083333333333,2.2166666666666663,10.166666666666666,2.4166666666666665,0.4679348333333333,0.7166666666666667,4.5,7.75
52516,2010-12-17,13,6.0,669.3333333333334,10.088405666666668,19.433333333333334,16.0,18.0,0.013611333333333331,0.026000000000000006,21.666666666666668,22.0,0.7583851666666668,0.9999999999999999,7.833333333333333,0.9166666666666666,0.3900361666666666,0.5166666666666666,9.166666666666666,6.083333333333333
52530,2010-12-18,13,6.0,669.3333333333334,6.028985666666666,12.933333333333332,18.666666666666668,11.666666666666666,0.024263666666666666,0.02733333333333333,20.0,23.0,0.7832111666666667,1.133333333333333,5.333333333333333,1.5,0.32826099999999997,0.44999999999999996,8.166666666666666,6.000000000000001
52544,2010-12-19,13,6.0,669.3333333333334,5.407246333333332,11.133333333333333,20.0,10.0,0.02780566666666667,0.03200000000000001,9.333333333333334,27.333333333333332,0.6938671666666666,1.133333333333333,13.5,1.833333333333333,0.31071883333333333,0.39999999999999997,7.666666666666667,5.916666666666667
52558,2010-12-20,13,6.0,669.3333333333334,9.699999999999998,18.866666666666664,21.333333333333332,17.333333333333332,0.022527999999999996,0.02900000000000001,11.666666666666666,24.666666666666668,0.6731036666666667,0.8166666666666665,8.0,1.2499999999999998,0.351902,0.4833333333333332,18.833333333333332,7.083333333333333
52572,2010-12-21,13,6.0,669.3333333333334,12.318840666666667,20.833333333333336,20.333333333333332,19.0,0.016208333333333335,0.022999999999999996,6.666666666666667,19.666666666666668,0.7614905,1.0666666666666667,11.833333333333334,1.9166666666666667,0.419203,0.6000000000000001,8.5,7.083333333333333
52586,2010-12-22,13,6.0,669.3333333333334,10.942029333333336,21.13333333333333,8.666666666666666,19.666666666666668,0.015791666666666666,0.023000000000000003,10.666666666666666,19.333333333333332,1.0283548333333334,1.5999999999999999,14.5,2.0,0.4098731666666667,0.5833333333333334,4.666666666666667,5.916666666666665
52600,2010-12-23,13,6.0,669.3333333333334,14.5,24.66666666666666,18.666666666666668,22.666666666666668,0.008388666666666668,0.017333333333333336,8.666666666666666,14.666666666666666,1.3611803333333334,2.6333333333333333,17.166666666666668,3.3333333333333335,0.49897349999999996,0.7333333333333333,18.833333333333332,8.0
52614,2010-12-24,13,6.0,669.3333333333334,14.001449333333335,21.700000000000003,12.0,20.333333333333332,0.005778000000000001,0.010666666666666666,10.666666666666666,9.0,1.3839826666666666,2.266666666666667,10.0,3.5,0.58279,0.8166666666666665,3.1666666666666665,9.58333333333333
52628,2010-12-25,13,6.0,669.3333333333334,8.644927666666666,15.000000000000002,11.333333333333334,13.666666666666666,0.020111000000000004,0.03000000000000001,13.333333333333334,25.333333333333332,0.8672876666666668,1.0833333333333333,7.5,2.0833333333333335,0.4118356666666667,0.5666666666666667,1.8333333333333333,9.083333333333334
52642,2010-12-26,13,6.0,669.3333333333334,6.647825999999999,12.133333333333331,14.333333333333334,11.0,0.023416666666666665,0.031666666666666676,10.0,27.0,1.0368688333333334,1.45,12.166666666666666,2.4166666666666665,0.366576,0.44999999999999996,7.333333333333333,5.166666666666667
52656,2010-12-27,13,6.0,669.3333333333334,11.488405666666665,21.599999999999998,18.0,20.333333333333332,0.00969433333333333,0.019,8.333333333333334,16.0,1.3254658333333333,2.3833333333333337,18.666666666666668,3.0,0.4478865,0.6666666666666666,16.166666666666668,7.083333333333335
52670,2010-12-28,13,6.0,669.3333333333334,12.898550666666665,20.666666666666664,9.0,19.0,0.014458333333333328,0.03033333333333334,22.666666666666668,25.666666666666668,1.3256491666666668,1.8833333333333335,8.166666666666666,3.0,0.48390700000000003,0.6833333333333332,1.3333333333333333,7.833333333333333
52684,2010-12-29,13,6.0,669.3333333333334,3.517391333333334,7.366666666666666,13.0,7.0,0.028736333333333336,0.031333333333333345,1.0,26.666666666666668,0.9588180000000001,1.5,8.0,1.75,0.27590583333333335,0.33333333333333326,4.666666666666667,5.499999999999999
52698,2010-12-30,13,6.0,669.3333333333334,8.597101333333336,19.433333333333326,15.0,18.0,0.018361000000000002,0.028333333333333332,9.333333333333334,23.666666666666668,1.0767365,1.6499999999999997,13.333333333333334,2.3333333333333326,0.315187,0.46666666666666673,18.0,5.416666666666665
52712,2010-12-31,13,6.0,669.3333333333334,13.766667000000004,20.233333333333338,17.666666666666668,18.666666666666668,0.008929666666666667,0.014333333333333332,8.666666666666666,12.333333333333334,1.3758799999999998,2.3000000000000003,9.0,2.5833333333333335,0.4414251666666666,0.6333333333333334,15.0,7.000000000000001
52726,2011-01-01,13,6.0,669.3333333333334,8.139130666666665,14.800000000000004,1.3333333333333333,13.666666666666666,0.015972333333333335,0.019999999999999993,18.0,17.333333333333332,1.0383023333333332,1.3333333333333333,4.5,1.8666666666666665,0.37214166666666665,0.5166666666666667,3.8333333333333335,7.733333333333333
52740,2011-01-02,13,6.0,669.3333333333334,6.815941999999999,10.966666666666663,19.333333333333332,9.666666666666666,0.017291666666666664,0.020666666666666663,0.6666666666666666,17.333333333333332,1.2010258333333332,2.283333333333333,12.833333333333334,3.366666666666666,0.354046,0.4500000000000001,13.833333333333334,8.066666666666666
